ID,region,tenure,age,marital,address,income,ed,retire,gender,voice,internet,forward,custcat,churn,churn_event,monthly_revenue,monthly_margin,CLV_60_months,survival_probability_12m,churn_risk_12m,CLV_12_months,valuable_customer,at_risk_customer,valuable_and_at_risk
650,Zone 3,23,50,Unmarried,1,151,College degree,No,Female,No,No,No,Basic service,No,0,25,16.25,554.4523315941447,0.8474193972396735,0.15258060276032648,169.55042733741266,False,False,False
651,Zone 2,4,38,Married,13,54,High school degree,No,Male,Yes,No,Yes,Plus service,No,0,45,29.25,1195.4388567347935,0.9470743573777033,0.05292564262229671,325.0289701371936,True,False,False
652,Zone 3,36,42,Unmarried,5,31,Did not complete high school,No,Female,No,No,No,Basic service,Yes,1,25,16.25,559.0753208546759,0.851425212037512,0.14857478796248802,169.9612444220868,False,False,False
653,Zone 2,37,42,Unmarried,10,115,Did not complete high school,No,Female,No,No,Yes,Plus service,No,0,45,29.25,1174.90432382177,0.9256579545689079,0.07434204543109213,320.0143800723462,True,False,False
654,Zone 3,24,58,Married,30,24,Did not complete high school,No,Male,No,No,No,Basic service,No,0,25,16.25,733.7371963990228,0.9806272303802409,0.01937276961975909,183.39925358120524,False,False,False
655,Zone 3,4,24,Unmarried,1,17,High school degree,No,Male,No,No,No,Basic service,Yes,1,25,16.25,373.52314308200437,0.6514248663645926,0.3485751336354074,147.4290658991581,False,True,False
656,Zone 3,54,33,Unmarried,5,47,High school degree,No,Female,No,No,No,Plus service,No,0,45,29.25,1109.0565719954118,0.8979873524303051,0.10201264756969486,314.8063700251798,True,False,False
657,Zone 3,7,49,Unmarried,8,36,Did not complete high school,No,Female,No,No,Yes,Plus service,Yes,1,45,29.25,1214.961016324328,0.9504421350841676,0.04955786491583236,325.22673932358475,True,False,False
658,Zone 1,10,28,Unmarried,9,75,College degree,No,Male,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1011.3919541872224,0.7107906225755743,0.28920937742442565,370.098374557332,False,True,False
659,Zone 3,24,35,Married,10,41,Post-undergraduate degree,No,Female,No,Yes,No,E-service,No,0,35,22.75,846.2608146249249,0.8898143659980216,0.11018563400197845,243.7164075165188,False,False,False
660,Zone 3,12,31,Unmarried,8,18,College degree,No,Male,No,Yes,No,Basic service,Yes,1,25,16.25,372.50501207535166,0.6506794869659149,0.34932051303408507,146.94592560742663,False,True,False
661,Zone 2,45,54,Unmarried,25,171,Some college,No,Female,No,No,Yes,Plus service,No,0,45,29.25,1308.4365719327898,0.9749345153081186,0.025065484691881412,329.0255109707949,True,False,False
662,Zone 3,59,55,Married,29,42,Some college,No,Female,No,No,No,E-service,No,0,35,22.75,1057.397547039545,0.9911101098069911,0.008889890193008898,258.1472529332007,True,False,False
663,Zone 1,3,21,Married,1,36,Some college,No,Female,No,No,No,Basic service,No,0,25,16.25,430.54494907755435,0.7265897596139996,0.27341024038600037,156.9394122834361,False,True,False
664,Zone 3,8,35,Unmarried,6,31,Post-undergraduate degree,No,Male,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1041.581523009977,0.7259490610268479,0.27405093897315214,374.59458343310814,True,True,True
665,Zone 1,16,59,Unmarried,5,207,High school degree,No,Female,No,No,Yes,Total service,No,0,60,39.0,1680.3403741016118,0.9618082915234566,0.03819170847654341,435.8106322670401,True,False,False
666,Zone 3,32,33,Unmarried,1,38,Did not complete high school,No,Female,No,No,No,Basic service,No,0,25,16.25,501.6143037780683,0.7989847826911329,0.20101521730886707,164.25295378999616,False,True,False
667,Zone 1,8,49,Unmarried,14,134,College degree,No,Female,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1360.4530884123894,0.8638071466080959,0.13619285339190412,411.9998695056101,True,False,False
668,Zone 1,9,28,Married,8,28,Some college,No,Male,No,Yes,No,E-service,Yes,1,35,22.75,770.6210283906811,0.8478496786776912,0.15215032132230877,237.82512901899437,False,False,False
669,Zone 2,12,19,Married,0,15,High school degree,No,Female,No,No,No,E-service,No,0,35,22.75,800.0603840761366,0.8650767698522392,0.13492323014776075,240.26092611401094,False,False,False
670,Zone 2,24,43,Married,15,48,College degree,No,Male,Yes,Yes,Yes,Total service,No,0,60,39.0,1461.0477272685976,0.8932797081666857,0.10672029183331433,418.6784732893292,True,False,False
671,Zone 3,72,75,Unmarried,48,14,High school degree,Yes,Female,No,No,No,E-service,No,0,35,22.75,1076.9802368753735,0.99845390046341,0.0015460995365900176,259.15216167977246,True,False,False
672,Zone 3,58,61,Unmarried,42,101,College degree,No,Female,No,Yes,No,E-service,No,0,35,22.75,1037.449928337837,0.9829706573152277,0.017029342684772297,257.0182335585762,True,False,False
673,Zone 1,70,44,Married,24,87,High school degree,No,Male,Yes,No,Yes,Plus service,No,0,45,29.25,1272.8664243321823,0.961783183656087,0.03821681634391305,326.610618498439,True,False,False
674,Zone 3,9,25,Unmarried,3,27,Did not complete high school,No,Female,No,No,No,Basic service,Yes,1,25,16.25,411.35347032822386,0.6986891647565443,0.3013108352434557,152.7903517355863,False,True,False
675,Zone 1,49,25,Unmarried,1,27,Post-undergraduate degree,No,Female,Yes,Yes,No,E-service,No,0,35,22.75,679.9794368639365,0.7860467838673204,0.2139532161326796,228.04475611038663,False,True,False
676,Zone 3,52,54,Unmarried,7,59,Some college,No,Male,No,No,No,Plus service,No,0,45,29.25,1224.8229138161,0.9445216092339797,0.05547839076602035,323.46955489516074,True,False,False
677,Zone 1,10,42,Married,10,294,College degree,No,Female,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1367.3843359204398,0.8647398384712649,0.1352601615287351,411.9709416742226,True,False,False
678,Zone 1,14,52,Married,2,44,Some college,No,Male,Yes,No,No,Plus service,No,0,45,29.25,1182.8139351802583,0.933141709592435,0.06685829040756497,321.6963412474914,True,False,False
679,Zone 1,19,27,Married,3,35,High school degree,No,Male,Yes,No,Yes,Total service,No,0,60,39.0,1370.4193424695802,0.8624632997405441,0.13753670025945586,410.88866692710576,True,False,False
680,Zone 3,12,36,Married,4,205,College degree,No,Female,Yes,Yes,No,E-service,Yes,1,35,22.75,716.2392103520319,0.8087422391938496,0.19125776080615042,231.60754612349814,False,True,False
681,Zone 1,65,59,Unmarried,27,732,Some college,No,Female,Yes,No,Yes,E-service,No,0,35,22.75,1018.8639778036115,0.9748299089163455,0.025170091083654533,255.87405882902257,False,False,False
682,Zone 1,67,40,Married,14,59,Some college,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1255.5767112367694,0.955599304808124,0.04440069519187595,325.48468022052646,True,False,False
683,Zone 2,29,24,Married,3,23,Did not complete high school,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1078.8537704232454,0.885196151584103,0.11480384841589697,312.4298955758518,True,False,False
684,Zone 3,55,46,Unmarried,8,87,High school degree,No,Female,No,Yes,Yes,Basic service,No,0,25,16.25,537.9951146202471,0.834345183867713,0.16565481613228705,168.1502702947491,False,False,False
685,Zone 3,71,67,Married,25,110,Did not complete high school,No,Female,No,No,Yes,Plus service,No,0,45,29.25,1360.915049726611,0.991377856414769,0.008622143585230946,331.94531188368114,True,False,False
686,Zone 3,5,44,Married,2,83,Some college,No,Female,Yes,Yes,Yes,Plus service,Yes,1,45,29.25,912.1995989999024,0.8092659815012566,0.19073401849874339,298.80137445253746,False,True,False
687,Zone 3,60,58,Unmarried,0,63,College degree,No,Female,No,No,No,E-service,No,0,35,22.75,957.9929859285004,0.9469125864169917,0.05308741358300828,251.92166269482883,False,False,False
688,Zone 2,10,40,Unmarried,6,22,Some college,No,Female,No,Yes,No,Basic service,Yes,1,25,16.25,396.3169475949217,0.6802423411049744,0.3197576588950256,150.54572282389645,False,True,False
689,Zone 3,52,64,Unmarried,44,43,Some college,No,Male,Yes,Yes,Yes,Total service,No,0,60,39.0,1753.1830139919848,0.9768422343096683,0.023157765690331678,439.1435958394736,True,False,False
690,Zone 2,61,43,Married,22,35,High school degree,No,Male,No,Yes,No,E-service,No,0,35,22.75,961.0358610313843,0.9483546645596347,0.051645335440365314,252.1268256665326,False,False,False
691,Zone 1,61,29,Married,5,48,High school degree,No,Male,No,No,No,E-service,No,0,35,22.75,920.0594551722885,0.9281625314842381,0.0718374685157619,249.2300378861879,False,False,False
692,Zone 2,67,47,Married,19,69,Some college,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1300.2751737161075,0.9714651447509217,0.028534855249078284,328.3709409254819,True,False,False
693,Zone 3,41,42,Married,12,26,College degree,No,Male,No,Yes,Yes,E-service,No,0,35,22.75,905.2228961707843,0.9209736412777462,0.07902635872225383,248.21141170016574,False,False,False
694,Zone 1,30,28,Unmarried,1,20,Did not complete high school,No,Female,No,No,No,Basic service,Yes,1,25,16.25,478.3581300730592,0.7759373489882557,0.22406265101174427,161.69053285054358,False,True,False
695,Zone 1,24,46,Unmarried,12,43,High school degree,No,Male,Yes,No,Yes,Total service,No,0,60,39.0,1547.8347357533073,0.9212930331026624,0.07870696689733758,425.7175695299683,True,False,False
696,Zone 1,72,75,Unmarried,37,33,Did not complete high school,Yes,Female,No,No,No,E-service,No,0,35,22.75,1071.2392859218687,0.9963334546631759,0.0036665453368240897,258.8623501326037,True,False,False
697,Zone 2,17,35,Unmarried,7,66,High school degree,No,Male,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1119.6539250721933,0.7618888954059369,0.23811110459406315,384.1885271467995,True,True,True
698,Zone 2,65,72,Unmarried,46,12,High school degree,Yes,Male,No,No,Yes,Plus service,No,0,45,29.25,1379.7243370960216,0.9970817449125674,0.0029182550874325974,332.9562135848028,True,False,False
699,Zone 1,15,30,Married,8,90,High school degree,No,Male,No,Yes,Yes,Total service,No,0,60,39.0,1336.9742699689384,0.8510043550447678,0.1489956449552322,408.0468650422193,True,False,False
700,Zone 1,34,33,Unmarried,8,35,Some college,No,Female,No,No,No,E-service,Yes,1,35,22.75,883.5036477893501,0.9097618467753855,0.09023815322461448,246.59717608906737,False,False,False
701,Zone 1,26,43,Unmarried,23,51,Post-undergraduate degree,No,Female,No,Yes,No,E-service,Yes,1,35,22.75,906.2404725663181,0.9227510467267758,0.07724895327322423,248.53062332406813,False,False,False
702,Zone 2,36,45,Unmarried,22,117,Some college,No,Female,No,No,No,E-service,No,0,35,22.75,998.6669976779123,0.9670296485867319,0.032970351413268095,254.81706308279217,False,False,False
703,Zone 1,60,48,Unmarried,29,100,High school degree,No,Female,No,No,Yes,Plus service,No,0,45,29.25,1302.1715400803523,0.972275923218669,0.027724076781331042,328.523954795932,True,False,False
704,Zone 1,16,54,Unmarried,20,147,Did not complete high school,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1302.1467688249527,0.9760849001956436,0.023915099804356355,329.3955465358729,True,False,False
705,Zone 2,1,33,Unmarried,5,53,College degree,No,Female,No,No,No,Basic service,Yes,1,25,16.25,465.4912480260106,0.775475735629634,0.224524264370366,163.80842227765308,False,True,False
706,Zone 3,56,30,Married,9,57,Post-undergraduate degree,No,Male,Yes,Yes,No,E-service,No,0,35,22.75,805.9170696418079,0.8660849616830913,0.13391503831690865,240.15087715755973,False,False,False
707,Zone 2,6,50,Unmarried,5,37,High school degree,No,Male,No,No,No,E-service,No,0,35,22.75,960.7549266102482,0.9588277325430793,0.04117226745692071,254.16556716522337,False,False,False
708,Zone 2,48,34,Unmarried,7,42,Some college,No,Female,No,No,No,E-service,No,0,35,22.75,892.9032026323721,0.9142913419982656,0.08570865800173444,247.23068648686657,False,False,False
709,Zone 2,34,36,Married,17,50,Did not complete high school,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1250.1259889078115,0.9549902037878314,0.04500979621216861,325.4400264847687,True,False,False
710,Zone 2,54,42,Married,0,55,College degree,No,Male,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1375.017357533237,0.8637693920705728,0.1362306079294272,411.09427490502605,True,False,False
711,Zone 3,38,31,Married,2,42,High school degree,No,Female,Yes,No,Yes,Total service,No,0,60,39.0,1440.997314430096,0.8857197375834691,0.11428026241653089,416.6650467299668,True,False,False
712,Zone 2,25,55,Unmarried,15,37,Did not complete high school,No,Female,No,No,No,Basic service,Yes,1,25,16.25,642.2896676102959,0.919154915961987,0.08084508403801305,177.15411433282378,False,False,False
713,Zone 1,47,69,Married,17,228,Some college,No,Female,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1685.4354101289116,0.9592625115955056,0.040737488404494426,434.9058948649459,True,False,False
714,Zone 1,72,62,Married,35,163,Post-undergraduate degree,No,Male,Yes,Yes,Yes,Total service,No,0,60,39.0,1749.2377729449838,0.9753665554895337,0.02463344451046634,438.76372206394166,True,False,False
715,Zone 2,6,35,Married,6,28,College degree,No,Female,No,Yes,Yes,Total service,No,0,60,39.0,1362.1286434261642,0.8668225273706212,0.13317747262937885,413.19598041923996,True,False,False
716,Zone 1,30,51,Married,9,118,Post-undergraduate degree,No,Female,No,No,No,Basic service,No,0,25,16.25,647.6947557101611,0.9225404771979114,0.07745952280208857,177.4823375471482,False,False,False
717,Zone 1,65,70,Married,9,115,High school degree,Yes,Female,Yes,No,Yes,Total service,No,0,60,39.0,1748.4810231398606,0.9753038025199428,0.024696197480057247,438.75532927408403,True,False,False
718,Zone 1,22,44,Married,19,37,College degree,No,Male,Yes,No,Yes,Plus service,No,0,45,29.25,1249.8337086120787,0.9565119314298989,0.043488068570101124,325.80755280158365,True,False,False
719,Zone 1,60,53,Unmarried,32,93,Did not complete high school,No,Male,No,No,Yes,Plus service,No,0,45,29.25,1326.6564614474119,0.9805509267655858,0.01944907323441425,330.01593694177916,True,False,False
720,Zone 2,19,32,Unmarried,12,71,College degree,No,Female,Yes,Yes,Yes,Total service,Yes,1,60,39.0,1163.7546522924563,0.7811488341778403,0.2188511658221597,389.40700468906573,True,True,True
721,Zone 3,18,25,Unmarried,4,26,High school degree,No,Female,No,No,No,Basic service,No,0,25,16.25,447.86225869682414,0.7419135541655837,0.2580864458344163,157.79254409398203,False,True,False
722,Zone 1,9,37,Married,10,14,College degree,No,Female,No,No,No,Basic service,Yes,1,25,16.25,589.5346886223159,0.8828532220151454,0.11714677798485462,173.64160603784418,False,False,False
723,Zone 1,1,34,Married,6,18,Did not complete high school,No,Female,No,Yes,No,Basic service,Yes,1,25,16.25,411.4619114302021,0.708757526918781,0.291242473081219,156.09980246882577,False,True,False
724,Zone 3,10,28,Married,2,36,College degree,No,Female,Yes,Yes,Yes,Total service,No,0,60,39.0,1062.784162859479,0.7357610116162034,0.26423898838379656,377.16368683208816,True,True,True
725,Zone 3,45,34,Married,14,43,College degree,No,Male,No,Yes,No,E-service,Yes,1,35,22.75,883.2494439093217,0.9092068242890571,0.09079317571094292,246.4934688914987,False,False,False
726,Zone 1,25,28,Married,6,41,College degree,No,Female,Yes,No,Yes,Plus service,Yes,1,45,29.25,1046.370651413954,0.870561396192494,0.12943860380750605,309.65520569675107,True,False,False
727,Zone 3,66,39,Unmarried,1,66,High school degree,No,Female,No,No,No,E-service,No,0,35,22.75,898.0185751495795,0.916860973631137,0.08313902636886294,247.5956389498561,False,False,False
728,Zone 1,27,67,Unmarried,1,33,College degree,Yes,Female,Yes,No,Yes,Plus service,Yes,1,45,29.25,1190.5575320479313,0.9329032299576163,0.06709677004238368,321.4189665828243,True,False,False
729,Zone 1,19,41,Unmarried,5,53,College degree,No,Male,No,No,No,Basic service,No,0,25,16.25,529.1770583614015,0.8245510670982491,0.1754489329017509,167.0790085404694,False,True,False
730,Zone 2,17,41,Married,9,28,College degree,No,Male,No,No,No,Basic service,No,0,25,16.25,604.2532333096681,0.8910571177451176,0.10894288225488236,174.2815677415672,False,False,False
731,Zone 2,16,36,Unmarried,13,58,College degree,No,Male,No,No,Yes,Basic service,No,0,25,16.25,545.3118824549304,0.8400117459198937,0.1599882540801063,168.80569590917298,False,False,False
732,Zone 1,8,42,Married,2,129,College degree,No,Female,No,Yes,No,Basic service,No,0,25,16.25,440.9388228418958,0.734063890486275,0.26593610951372504,157.03834147792588,False,True,False
733,Zone 1,3,25,Unmarried,0,65,College degree,No,Female,Yes,Yes,No,Total service,Yes,1,60,39.0,756.5180491921659,0.5680090089909127,0.43199099100908733,328.30384588208506,False,True,False
734,Zone 3,59,57,Unmarried,26,311,Some college,No,Female,No,No,No,Basic service,No,0,25,16.25,691.9943467310515,0.9520992464918145,0.047900753508185456,180.47312263558337,False,False,False
735,Zone 2,45,37,Unmarried,2,57,Some college,No,Female,No,No,No,E-service,No,0,35,22.75,878.2636175580426,0.906523817961554,0.09347618203844599,246.10193746488738,False,False,False
736,Zone 1,66,62,Unmarried,31,47,High school degree,No,Female,No,No,No,E-service,No,0,35,22.75,1052.8263162820022,0.989165463527087,0.010834536472912992,257.87507660109605,True,False,False
737,Zone 3,28,50,Married,7,25,Did not complete high school,No,Male,No,No,Yes,Basic service,No,0,25,16.25,635.294188190107,0.9134803238369078,0.0865196761630922,176.54826063786206,False,False,False
738,Zone 1,15,38,Married,11,46,Post-undergraduate degree,No,Male,No,No,No,Basic service,Yes,1,25,16.25,600.5733098776706,0.8886969585100992,0.11130304148990078,174.06513378538818,False,False,False
739,Zone 3,39,34,Married,10,51,Some college,No,Female,Yes,No,Yes,Total service,No,0,60,39.0,1542.0873057803954,0.9180804819909267,0.08191951800907327,424.7924518456093,True,False,False
740,Zone 3,38,33,Unmarried,4,19,High school degree,No,Female,No,No,No,Plus service,No,0,45,29.25,1079.3485782914956,0.885098366239069,0.11490163376093099,312.3807269505257,True,False,False
741,Zone 3,34,29,Unmarried,5,26,Some college,No,Female,No,Yes,No,E-service,No,0,35,22.75,731.8866968700394,0.8190320300177105,0.18096796998228948,233.03694754198932,False,True,False
